time,frame,num_faces,faces
93385.0,2240.0,5,"[{'box': [383, 148, 24, 28], 'confidence': 0.9912759065628052, 'keypoints': {'left_eye': (387, 155), 'right_eye': (396, 156), 'nose': (388, 163), 'mouth_left': (387, 169), 'mouth_right': (394, 169)}}, {'box': [474, 138, 29, 30], 'confidence': 0.9337902069091797, 'keypoints': {'left_eye': (481, 147), 'right_eye': (494, 146), 'nose': (486, 152), 'mouth_left': (482, 160), 'mouth_right': (493, 159)}}, {'box': [305, 169, 23, 27], 'confidence': 0.8945310711860657, 'keypoints': {'left_eye': (313, 177), 'right_eye': (323, 178), 'nose': (318, 184), 'mouth_left': (311, 189), 'mouth_right': (319, 191)}}, {'box': [423, 108, 23, 27], 'confidence': 0.7984960079193115, 'keypoints': {'left_eye': (430, 116), 'right_eye': (440, 116), 'nose': (434, 123), 'mouth_left': (429, 128), 'mouth_right': (437, 129)}}, {'box': [489, 101, 21, 26], 'confidence': 0.7943445444107056, 'keypoints': {'left_eye': (495, 110), 'right_eye': (505, 109), 'nose': (500, 115), 'mouth_left': (495, 121), 'mouth_right': (504, 121)}}]"
93802.0,2250.0,9,"[{'box': [258, 153, 23, 28], 'confidence': 0.996667206287384, 'keypoints': {'left_eye': (266, 163), 'right_eye': (277, 163), 'nose': (272, 169), 'mouth_left': (266, 174), 'mouth_right': (275, 175)}}, {'box': [339, 134, 21, 26], 'confidence': 0.9957717061042786, 'keypoints': {'left_eye': (341, 141), 'right_eye': (349, 141), 'nose': (340, 147), 'mouth_left': (341, 153), 'mouth_right': (347, 154)}}, {'box': [429, 125, 27, 29], 'confidence': 0.9941746592521667, 'keypoints': {'left_eye': (434, 134), 'right_eye': (446, 133), 'nose': (439, 140), 'mouth_left': (435, 147), 'mouth_right': (445, 146)}}, {'box': [375, 94, 23, 28], 'confidence': 0.9868885278701782, 'keypoints': {'left_eye': (380, 104), 'right_eye': (391, 103), 'nose': (385, 109), 'mouth_left': (381, 115), 'mouth_right': (389, 115)}}, {'box': [213, 108, 24, 31], 'confidence': 0.9745773077011108, 'keypoints': {'left_eye': (221, 120), 'right_eye': (233, 120), 'nose': (228, 126), 'mouth_left': (222, 132), 'mouth_right': (231, 133)}}, {'box': [265, 77, 17, 25], 'confidence': 0.9528383612632751, 'keypoints': {'left_eye': (270, 86), 'right_eye': (280, 86), 'nose': (275, 92), 'mouth_left': (271, 97), 'mouth_right': (278, 97)}}, {'box': [533, 75, 24, 31], 'confidence': 0.9352934956550598, 'keypoints': {'left_eye': (538, 87), 'right_eye': (549, 84), 'nose': (543, 92), 'mouth_left': (542, 100), 'mouth_right': (551, 98)}}, {'box': [436, 88, 22, 27], 'confidence': 0.9247279763221741, 'keypoints': {'left_eye': (441, 97), 'right_eye': (451, 97), 'nose': (445, 102), 'mouth_left': (441, 107), 'mouth_right': (449, 108)}}, {'box': [553, 136, 26, 33], 'confidence': 0.7208086252212524, 'keypoints': {'left_eye': (556, 148), 'right_eye': (567, 145), 'nose': (559, 153), 'mouth_left': (559, 163), 'mouth_right': (568, 160)}}]"
94219.0,2260.0,1,"[{'box': [195, 79, 38, 48], 'confidence': 0.9797480702400208, 'keypoints': {'left_eye': (201, 97), 'right_eye': (219, 95), 'nose': (206, 107), 'mouth_left': (204, 118), 'mouth_right': (217, 118)}}]"
94636.0,2270.0,1,"[{'box': [202, 79, 39, 49], 'confidence': 0.9919784069061279, 'keypoints': {'left_eye': (218, 97), 'right_eye': (236, 96), 'nose': (231, 105), 'mouth_left': (220, 116), 'mouth_right': (236, 115)}}]"
95053.0,2280.0,2,"[{'box': [210, 82, 36, 46], 'confidence': 0.9824045300483704, 'keypoints': {'left_eye': (228, 99), 'right_eye': (243, 98), 'nose': (241, 108), 'mouth_left': (229, 117), 'mouth_right': (242, 116)}}, {'box': [276, 84, 114, 159], 'confidence': 0.8689035773277283, 'keypoints': {'left_eye': (315, 133), 'right_eye': (364, 145), 'nose': (327, 170), 'mouth_left': (302, 208), 'mouth_right': (337, 217)}}]"
95470.0,2290.0,0,"[]"
95887.0,2300.0,0,"[]"
96305.0,2310.0,0,"[]"
96722.0,2320.0,0,"[]"
97139.0,2330.0,0,"[]"
97556.0,2340.0,0,"[]"
97973.0,2350.0,0,"[]"
98390.0,2360.0,2,"[{'box': [408, 50, 72, 87], 'confidence': 0.9988001585006714, 'keypoints': {'left_eye': (417, 82), 'right_eye': (441, 76), 'nose': (421, 100), 'mouth_left': (428, 119), 'mouth_right': (446, 114)}}, {'box': [151, 86, 61, 88], 'confidence': 0.9967179894447327, 'keypoints': {'left_eye': (187, 119), 'right_eye': (207, 119), 'nose': (209, 136), 'mouth_left': (190, 154), 'mouth_right': (205, 155)}}]"
98807.0,2370.0,2,"[{'box': [392, 47, 73, 89], 'confidence': 0.999110996723175, 'keypoints': {'left_eye': (402, 80), 'right_eye': (425, 75), 'nose': (405, 100), 'mouth_left': (412, 119), 'mouth_right': (430, 115)}}, {'box': [139, 87, 61, 89], 'confidence': 0.9946240186691284, 'keypoints': {'left_eye': (174, 121), 'right_eye': (195, 119), 'nose': (196, 139), 'mouth_left': (176, 157), 'mouth_right': (192, 156)}}]"
99224.0,2380.0,1,"[{'box': [118, 25, 73, 100], 'confidence': 0.9890099167823792, 'keypoints': {'left_eye': (159, 64), 'right_eye': (186, 68), 'nose': (182, 87), 'mouth_left': (155, 102), 'mouth_right': (176, 106)}}]"
99641.0,2390.0,3,"[{'box': [35, 121, 49, 58], 'confidence': 0.9990719556808472, 'keypoints': {'left_eye': (47, 140), 'right_eye': (69, 142), 'nose': (55, 151), 'mouth_left': (47, 165), 'mouth_right': (65, 166)}}, {'box': [352, 62, 78, 93], 'confidence': 0.9921627640724182, 'keypoints': {'left_eye': (371, 94), 'right_eye': (409, 94), 'nose': (386, 116), 'mouth_left': (372, 134), 'mouth_right': (405, 133)}}, {'box': [223, 138, 44, 56], 'confidence': 0.9887446165084839, 'keypoints': {'left_eye': (237, 159), 'right_eye': (258, 160), 'nose': (247, 168), 'mouth_left': (238, 181), 'mouth_right': (255, 182)}}]"
100058.0,2400.0,1,"[{'box': [16, 118, 49, 58], 'confidence': 0.9994194507598877, 'keypoints': {'left_eye': (29, 136), 'right_eye': (53, 138), 'nose': (38, 146), 'mouth_left': (28, 161), 'mouth_right': (47, 163)}}]"
100475.0,2410.0,2,"[{'box': [3, 116, 49, 59], 'confidence': 0.9980463981628418, 'keypoints': {'left_eye': (16, 136), 'right_eye': (40, 137), 'nose': (26, 145), 'mouth_left': (16, 160), 'mouth_right': (35, 161)}}, {'box': [197, 138, 41, 50], 'confidence': 0.9807354807853699, 'keypoints': {'left_eye': (210, 155), 'right_eye': (231, 155), 'nose': (221, 162), 'mouth_left': (212, 176), 'mouth_right': (228, 176)}}]"
100892.0,2420.0,1,"[{'box': [0, 114, 46, 60], 'confidence': 0.9976199269294739, 'keypoints': {'left_eye': (11, 134), 'right_eye': (34, 135), 'nose': (20, 144), 'mouth_left': (11, 159), 'mouth_right': (29, 161)}}]"
101310.0,2430.0,2,"[{'box': [0, 115, 47, 60], 'confidence': 0.9980952143669128, 'keypoints': {'left_eye': (11, 134), 'right_eye': (35, 136), 'nose': (21, 144), 'mouth_left': (11, 159), 'mouth_right': (29, 161)}}, {'box': [188, 133, 45, 57], 'confidence': 0.9897225499153137, 'keypoints': {'left_eye': (202, 155), 'right_eye': (223, 155), 'nose': (212, 162), 'mouth_left': (203, 177), 'mouth_right': (219, 178)}}]"
101727.0,2440.0,2,"[{'box': [1, 117, 47, 57], 'confidence': 0.9997667670249939, 'keypoints': {'left_eye': (13, 135), 'right_eye': (36, 137), 'nose': (22, 145), 'mouth_left': (12, 159), 'mouth_right': (30, 161)}}, {'box': [189, 134, 44, 55], 'confidence': 0.9916732907295227, 'keypoints': {'left_eye': (202, 155), 'right_eye': (223, 156), 'nose': (212, 162), 'mouth_left': (204, 177), 'mouth_right': (220, 177)}}]"
102144.0,2450.0,3,"[{'box': [0, 116, 47, 58], 'confidence': 0.9995425939559937, 'keypoints': {'left_eye': (12, 135), 'right_eye': (35, 137), 'nose': (21, 145), 'mouth_left': (11, 159), 'mouth_right': (29, 161)}}, {'box': [301, 44, 71, 88], 'confidence': 0.9967999458312988, 'keypoints': {'left_eye': (312, 74), 'right_eye': (345, 73), 'nose': (322, 91), 'mouth_left': (315, 111), 'mouth_right': (342, 112)}}, {'box': [191, 136, 42, 54], 'confidence': 0.9939660429954529, 'keypoints': {'left_eye': (203, 156), 'right_eye': (224, 156), 'nose': (213, 163), 'mouth_left': (205, 177), 'mouth_right': (221, 177)}}]"
102561.0,2460.0,3,"[{'box': [191, 137, 45, 54], 'confidence': 0.9975316524505615, 'keypoints': {'left_eye': (203, 158), 'right_eye': (225, 157), 'nose': (213, 163), 'mouth_left': (205, 178), 'mouth_right': (222, 178)}}, {'box': [293, 27, 70, 94], 'confidence': 0.9947813153266907, 'keypoints': {'left_eye': (302, 57), 'right_eye': (330, 55), 'nose': (305, 75), 'mouth_left': (305, 100), 'mouth_right': (327, 98)}}, {'box': [0, 115, 46, 60], 'confidence': 0.9922244548797607, 'keypoints': {'left_eye': (10, 135), 'right_eye': (34, 138), 'nose': (18, 145), 'mouth_left': (9, 160), 'mouth_right': (28, 162)}}]"
102978.0,2470.0,3,"[{'box': [291, 30, 64, 83], 'confidence': 0.996020495891571, 'keypoints': {'left_eye': (297, 58), 'right_eye': (322, 55), 'nose': (299, 74), 'mouth_left': (301, 94), 'mouth_right': (321, 91)}}, {'box': [191, 137, 44, 54], 'confidence': 0.9950090646743774, 'keypoints': {'left_eye': (203, 158), 'right_eye': (224, 157), 'nose': (212, 164), 'mouth_left': (205, 179), 'mouth_right': (221, 179)}}, {'box': [0, 116, 47, 61], 'confidence': 0.9881369471549988, 'keypoints': {'left_eye': (11, 136), 'right_eye': (34, 138), 'nose': (19, 146), 'mouth_left': (10, 161), 'mouth_right': (28, 163)}}]"
103395.0,2480.0,1,"[{'box': [291, 70, 93, 124], 'confidence': 0.9981573224067688, 'keypoints': {'left_eye': (333, 117), 'right_eye': (373, 119), 'nose': (362, 144), 'mouth_left': (335, 166), 'mouth_right': (365, 168)}}]"
103812.0,2490.0,1,"[{'box': [283, 74, 93, 118], 'confidence': 0.999387264251709, 'keypoints': {'left_eye': (316, 117), 'right_eye': (360, 120), 'nose': (341, 143), 'mouth_left': (318, 166), 'mouth_right': (353, 168)}}]"
104229.0,2500.0,3,"[{'box': [504, 68, 27, 36], 'confidence': 0.9846804738044739, 'keypoints': {'left_eye': (507, 80), 'right_eye': (519, 80), 'nose': (508, 89), 'mouth_left': (507, 97), 'mouth_right': (516, 97)}}, {'box': [495, 89, 23, 30], 'confidence': 0.9431981444358826, 'keypoints': {'left_eye': (499, 100), 'right_eye': (511, 100), 'nose': (502, 106), 'mouth_left': (499, 113), 'mouth_right': (508, 113)}}, {'box': [246, 150, 18, 23], 'confidence': 0.8979024887084961, 'keypoints': {'left_eye': (255, 160), 'right_eye': (262, 159), 'nose': (260, 165), 'mouth_left': (254, 169), 'mouth_right': (260, 169)}}]"
104646.0,2510.0,2,"[{'box': [493, 94, 23, 29], 'confidence': 0.9529533386230469, 'keypoints': {'left_eye': (498, 104), 'right_eye': (509, 104), 'nose': (502, 110), 'mouth_left': (498, 116), 'mouth_right': (507, 116)}}, {'box': [244, 152, 20, 26], 'confidence': 0.7219319343566895, 'keypoints': {'left_eye': (253, 163), 'right_eye': (261, 161), 'nose': (260, 167), 'mouth_left': (254, 173), 'mouth_right': (260, 172)}}]"
105063.0,2520.0,3,"[{'box': [504, 76, 26, 34], 'confidence': 0.9861313104629517, 'keypoints': {'left_eye': (506, 88), 'right_eye': (518, 88), 'nose': (508, 95), 'mouth_left': (506, 103), 'mouth_right': (516, 103)}}, {'box': [246, 157, 18, 23], 'confidence': 0.9590834379196167, 'keypoints': {'left_eye': (254, 167), 'right_eye': (262, 166), 'nose': (260, 172), 'mouth_left': (254, 176), 'mouth_right': (260, 176)}}, {'box': [492, 96, 23, 30], 'confidence': 0.9062604904174805, 'keypoints': {'left_eye': (497, 107), 'right_eye': (509, 107), 'nose': (501, 113), 'mouth_left': (497, 119), 'mouth_right': (506, 120)}}]"
105480.0,2530.0,3,"[{'box': [127, 58, 38, 47], 'confidence': 0.9970191717147827, 'keypoints': {'left_eye': (142, 77), 'right_eye': (160, 77), 'nose': (154, 86), 'mouth_left': (143, 95), 'mouth_right': (159, 95)}}, {'box': [17, 72, 19, 26], 'confidence': 0.9781914353370667, 'keypoints': {'left_eye': (25, 82), 'right_eye': (35, 84), 'nose': (31, 88), 'mouth_left': (24, 92), 'mouth_right': (32, 94)}}, {'box': [199, 85, 58, 74], 'confidence': 0.9634038805961609, 'keypoints': {'left_eye': (211, 113), 'right_eye': (238, 110), 'nose': (223, 127), 'mouth_left': (217, 144), 'mouth_right': (238, 142)}}]"
105897.0,2540.0,4,"[{'box': [17, 73, 21, 26], 'confidence': 0.999211311340332, 'keypoints': {'left_eye': (26, 82), 'right_eye': (36, 84), 'nose': (31, 89), 'mouth_left': (24, 93), 'mouth_right': (33, 95)}}, {'box': [135, 57, 42, 53], 'confidence': 0.9977753758430481, 'keypoints': {'left_eye': (151, 79), 'right_eye': (170, 78), 'nose': (164, 89), 'mouth_left': (152, 99), 'mouth_right': (170, 98)}}, {'box': [223, 90, 66, 81], 'confidence': 0.9967195391654968, 'keypoints': {'left_eye': (239, 121), 'right_eye': (269, 116), 'nose': (252, 135), 'mouth_left': (246, 155), 'mouth_right': (270, 152)}}, {'box': [170, 64, 50, 65], 'confidence': 0.911300539970398, 'keypoints': {'left_eye': (180, 91), 'right_eye': (203, 89), 'nose': (189, 105), 'mouth_left': (184, 119), 'mouth_right': (202, 117)}}]"
106315.0,2550.0,5,"[{'box': [151, 59, 43, 54], 'confidence': 0.9993137121200562, 'keypoints': {'left_eye': (165, 79), 'right_eye': (186, 79), 'nose': (178, 90), 'mouth_left': (166, 100), 'mouth_right': (186, 100)}}, {'box': [264, 89, 71, 91], 'confidence': 0.992198646068573, 'keypoints': {'left_eye': (280, 125), 'right_eye': (314, 119), 'nose': (296, 143), 'mouth_left': (291, 163), 'mouth_right': (316, 159)}}, {'box': [190, 66, 54, 69], 'confidence': 0.9898002743721008, 'keypoints': {'left_eye': (201, 94), 'right_eye': (225, 91), 'nose': (210, 109), 'mouth_left': (205, 123), 'mouth_right': (225, 121)}}, {'box': [19, 71, 22, 28], 'confidence': 0.9881256818771362, 'keypoints': {'left_eye': (28, 82), 'right_eye': (39, 83), 'nose': (35, 88), 'mouth_left': (28, 93), 'mouth_right': (36, 94)}}, {'box': [109, 146, 23, 29], 'confidence': 0.7614292502403259, 'keypoints': {'left_eye': (118, 155), 'right_eye': (128, 155), 'nose': (122, 160), 'mouth_left': (117, 168), 'mouth_right': (125, 169)}}]"
106732.0,2560.0,0,"[]"
107149.0,2570.0,0,"[]"
107566.0,2580.0,0,"[]"
107983.0,2590.0,0,"[]"
108400.0,2600.0,0,"[]"
108817.0,2610.0,0,"[]"
109234.0,2620.0,0,"[]"
109651.0,2630.0,0,"[]"
110068.0,2640.0,0,"[]"
110485.0,2650.0,0,"[]"
110902.0,2660.0,0,"[]"
111320.0,2670.0,0,"[]"
111737.0,2680.0,0,"[]"
112154.0,2690.0,0,"[]"
112571.0,2700.0,0,"[]"
112988.0,2710.0,0,"[]"
113405.0,2720.0,0,"[]"
113822.0,2730.0,0,"[]"
114239.0,2740.0,0,"[]"
114656.0,2750.0,0,"[]"
115073.0,2760.0,0,"[]"
115490.0,2770.0,0,"[]"
115907.0,2780.0,0,"[]"
116325.0,2790.0,0,"[]"
116742.0,2800.0,0,"[]"
117159.0,2810.0,0,"[]"
