FilePath, VideoName, SRate, Start, Stop, Duration
/Volumes/methlab_data/HBN/EEG-ET/NDAREN151YXN/NDAREN151YXN_Video-FF_Samples_ET.mat, Fractals, 120, 4785595123, 4948580174, 162985051
/Volumes/methlab_data/HBN/EEG-ET/NDAREN151YXN/NDAREN151YXN_Video-TP_Samples_ET.mat, Present, 120, 6649470854, 6852538951, 203068097
/Volumes/methlab_data/HBN/EEG-ET/NDAREN151YXN/NDAREN151YXN_Video-WK_Samples_ET.mat, Diary, 120, 6061334451, 6178732621, 117398170
/Volumes/methlab_data/HBN/EEG-ET/NDAREN417DJE/NDAREN417DJE_Video1_Samples_ET.mat, Fractals, 120, 3043867453, 3206861123, 162993670
/Volumes/methlab_data/HBN/EEG-ET/NDAREN417DJE/NDAREN417DJE_Video2_Samples_ET.mat, Despicable, 120, 4687219166, 4857762663, 170543497
/Volumes/methlab_data/HBN/EEG-ET/NDAREN417DJE/NDAREN417DJE_Video3_Samples_ET.mat, Diary, 120, 5361065233, 5478459245, 117394012
/Volumes/methlab_data/HBN/EEG-ET/NDAREN417DJE/NDAREN417DJE_Video4_Samples_ET.mat, Present, 120, 6203258549, 6406324506, 203065957
/Volumes/methlab_data/HBN/EEG-ET/NDAREN519BLJ/NDAREN519BLJ_Video1_Samples_ET.mat, Diary, 60, 3386872071, 3504255859, 117383788
/Volumes/methlab_data/HBN/EEG-ET/NDAREN519BLJ/NDAREN519BLJ_Video3_Samples_ET.mat, Despicable, 60, 2821044363, 2991585328, 170540965
/Volumes/methlab_data/HBN/EEG-ET/NDAREN667YTZ/NDAREN667YTZ_Video1_Samples_ET.mat, Diary, 120, 3366260045, 3483657197, 117397152
/Volumes/methlab_data/HBN/EEG-ET/NDAREN667YTZ/NDAREN667YTZ_Video2_Samples_ET.mat, Fractals, 120, 4556893597, 4719877672, 162984075
/Volumes/methlab_data/HBN/EEG-ET/NDAREN667YTZ/NDAREN667YTZ_Video3_Samples_ET.mat, Despicable, 120, 5054568949, 5225116502, 170547553
/Volumes/methlab_data/HBN/EEG-ET/NDAREN667YTZ/NDAREN667YTZ_Video4_Samples_ET.mat, Present, 120, 5889014413, 6092081383, 203066970
/Volumes/methlab_data/HBN/EEG-ET/NDAREN969HF7/NDAREN969HF7_Video-DM_Samples_ET.mat, Despicable, 120, 8283398935, 8453945709, 170546774
/Volumes/methlab_data/HBN/EEG-ET/NDAREN969HF7/NDAREN969HF7_Video-FF_Samples_ET.mat, Fractals, 120, 9073090947, 9236073929, 162982982
/Volumes/methlab_data/HBN/EEG-ET/NDAREN969HF7/NDAREN969HF7_Video-TP_Samples_ET.mat, Present, 120, 9274722093, 9477789560, 203067467
/Volumes/methlab_data/HBN/EEG-ET/NDAREN969HF7/NDAREN969HF7_Video-WK_Samples_ET.mat, Diary, 120, 8896267337, 9013655414, 117388077
/Volumes/methlab_data/HBN/EEG-ET/NDAREN999ERM/NDAREN999ERM_Video-DM_Samples_ET.mat, Despicable, 120, 3650010911, 3820557813, 170546902
/Volumes/methlab_data/HBN/EEG-ET/NDAREN999ERM/NDAREN999ERM_Video-FF_Samples_ET.mat, Fractals, 120, 2988204356, 3151201636, 162997280
/Volumes/methlab_data/HBN/EEG-ET/NDAREN999ERM/NDAREN999ERM_Video-TP_Samples_ET.mat, Present, 120, 4829684766, 5032750792, 203066026
/Volumes/methlab_data/HBN/EEG-ET/NDAREN999ERM/NDAREN999ERM_Video-WK_Samples_ET.mat, Diary, 120, 4108718042, 4226116069, 117398027
/Volumes/methlab_data/HBN/EEG-ET/NDAREP061MTY/NDAREP061MTY_Video-DM_Samples_ET.mat, Despicable, 30, 82853500595, 83024042311, 170541716
/Volumes/methlab_data/HBN/EEG-ET/NDAREP061MTY/NDAREP061MTY_Video-TP_Samples_ET.mat, Present, 30, 83847313848, 84050584705, 203270857
/Volumes/methlab_data/HBN/EEG-ET/NDAREP061MTY/NDAREP061MTY_Video-WK_Samples_ET.mat, Diary, 30, 82151678975, 82269064052, 117385077
/Volumes/methlab_data/HBN/EEG-ET/NDAREP505XAD/NDAREP505XAD_Video-DM_Samples_ET.mat, Despicable, 60, 3294429718, 3464974866, 170545148
/Volumes/methlab_data/HBN/EEG-ET/NDAREP505XAD/NDAREP505XAD_Video-FF_Samples_ET.mat, Fractals, 60, 2556700171, 2719694858, 162994687
/Volumes/methlab_data/HBN/EEG-ET/NDAREP505XAD/NDAREP505XAD_Video-TP_Samples_ET.mat, Present, 60, 4183596745, 4386669922, 203073177
/Volumes/methlab_data/HBN/EEG-ET/NDAREP505XAD/NDAREP505XAD_Video-WK_Samples_ET.mat, Diary, 60, 3752969145, 3870364473, 117395328
/Volumes/methlab_data/HBN/EEG-ET/NDARER115FTJ/NDARER115FTJ_Video-DM_Samples_ET.mat, Despicable, 120, 2075260876, 2245808287, 170547411
/Volumes/methlab_data/HBN/EEG-ET/NDARER115FTJ/NDARER115FTJ_Video-FF_Samples_ET.mat, Fractals, 120, 2287289369, 2450271754, 162982385
/Volumes/methlab_data/HBN/EEG-ET/NDARER115FTJ/NDARER115FTJ_Video-TP_Samples_ET.mat, Present, 120, 2733442098, 2936506590, 203064492
/Volumes/methlab_data/HBN/EEG-ET/NDARER115FTJ/NDARER115FTJ_Video-WK_Samples_ET.mat, Diary, 120, 2561307057, 2678704660, 117397603
/Volumes/methlab_data/HBN/EEG-ET/NDARER379GTP/NDARER379GTP_Video-DM_Samples_ET.mat, Despicable, 60, 5271511220, 5442052567, 170541347
/Volumes/methlab_data/HBN/EEG-ET/NDARER379GTP/NDARER379GTP_Video-FF_Samples_ET.mat, Fractals, 60, 4668890017, 4831873081, 162983064
/Volumes/methlab_data/HBN/EEG-ET/NDARER379GTP/NDARER379GTP_Video-TP_Samples_ET.mat, Present, 60, 5852288014, 6055349297, 203061283
/Volumes/methlab_data/HBN/EEG-ET/NDARER379GTP/NDARER379GTP_Video-WK_Samples_ET.mat, Diary, 60, 3902110013, 4019501854, 117391841
/Volumes/methlab_data/HBN/EEG-ET/NDARER840MKU/NDARER840MKU_Video3_Samples_ET.mat, Despicable, 60, 1987774062, 2158317693, 170543631
/Volumes/methlab_data/HBN/EEG-ET/NDARET067PK6/NDARET067PK6_Video-DM_Samples_ET.mat, Despicable, 30, 3610909959, 3781445467, 170535508
/Volumes/methlab_data/HBN/EEG-ET/NDARET067PK6/NDARET067PK6_Video-TP_Samples_ET.mat, Present, 30, 4585330505, 4788606169, 203275664
/Volumes/methlab_data/HBN/EEG-ET/NDARET067PK6/NDARET067PK6_Video-WK_Samples_ET.mat, Diary, 30, 4133713373, 4251101340, 117387967
/Volumes/methlab_data/HBN/EEG-ET/NDARET332CTB/NDARET332CTB_Video1_Samples_ET.mat, Diary, 60, 782227740, 899621546, 117393806
/Volumes/methlab_data/HBN/EEG-ET/NDARET332CTB/NDARET332CTB_Video3_Samples_ET.mat, Despicable, 60, 567184093, 737727380, 170543287
/Volumes/methlab_data/HBN/EEG-ET/NDARET484TTP/NDARET484TTP_Video-DM_Samples_ET.mat, Despicable, 30, 2833954960, 3004490551, 170535591
/Volumes/methlab_data/HBN/EEG-ET/NDARET484TTP/NDARET484TTP_Video-TP_Samples_ET.mat, Present, 30, 3833331526, 4036608254, 203276728
/Volumes/methlab_data/HBN/EEG-ET/NDARET484TTP/NDARET484TTP_Video-WK_Samples_ET.mat, Diary, 30, 2416445784, 2533846813, 117401029
/Volumes/methlab_data/HBN/EEG-ET/NDARET550NXC/NDARET550NXC_Video1_Samples_ET.mat, Diary, 120, 3324310148, 3441708059, 117397911
/Volumes/methlab_data/HBN/EEG-ET/NDARET550NXC/NDARET550NXC_Video2_Samples_ET.mat, Fractals, 120, 4933838547, 5096835911, 162997364
/Volumes/methlab_data/HBN/EEG-ET/NDARET550NXC/NDARET550NXC_Video3_Samples_ET.mat, Despicable, 120, 5711464555, 5882011849, 170547294
/Volumes/methlab_data/HBN/EEG-ET/NDARET550NXC/NDARET550NXC_Video4_Samples_ET.mat, Present, 120, 6275661510, 6478728209, 203066699
/Volumes/methlab_data/HBN/EEG-ET/NDARET558NB3/NDARET558NB3_Video-DM_Samples_ET.mat, Despicable, 60, 3183905200, 3354446618, 170541418
/Volumes/methlab_data/HBN/EEG-ET/NDARET558NB3/NDARET558NB3_Video-FF_Samples_ET.mat, Fractals, 60, 3855409271, 4018404328, 162995057
/Volumes/methlab_data/HBN/EEG-ET/NDARET558NB3/NDARET558NB3_Video-TP_Samples_ET.mat, Present, 60, 4333464754, 4536524084, 203059330
/Volumes/methlab_data/HBN/EEG-ET/NDARET558NB3/NDARET558NB3_Video-WK_Samples_ET.mat, Diary, 60, 2280536501, 2397932391, 117395890
/Volumes/methlab_data/HBN/EEG-ET/NDARET632ELD/NDARET632ELD_Video1_Samples_ET.mat, Diary, 120, 2906203183, 3023600601, 117397418
/Volumes/methlab_data/HBN/EEG-ET/NDARET632ELD/NDARET632ELD_Video2_Samples_ET.mat, Fractals, 120, 4045474713, 4208462323, 162987610
/Volumes/methlab_data/HBN/EEG-ET/NDARET632ELD/NDARET632ELD_Video3_Samples_ET.mat, Despicable, 120, 4538562089, 4709109170, 170547081
/Volumes/methlab_data/HBN/EEG-ET/NDARET632ELD/NDARET632ELD_Video4_Samples_ET.mat, Present, 120, 5266136830, 5469204239, 203067409
/Volumes/methlab_data/HBN/EEG-ET/NDARET653TAM/NDARET653TAM_Video1_Samples_ET.mat, Diary, 60, 1692328025, 1809725079, 117397054
/Volumes/methlab_data/HBN/EEG-ET/NDARET653TAM/NDARET653TAM_Video3_Samples_ET.mat, Despicable, 60, 3108213449, 3278763099, 170549650
/Volumes/methlab_data/HBN/EEG-ET/NDARET888KD2/NDARET888KD2_Video-DM_Samples_ET.mat, Despicable, 60, 8060095729, 8230633258, 170537529
/Volumes/methlab_data/HBN/EEG-ET/NDARET888KD2/NDARET888KD2_Video-TP_Samples_ET.mat, Present, 60, 8970559109, 9173837792, 203278683
/Volumes/methlab_data/HBN/EEG-ET/NDARET888KD2/NDARET888KD2_Video-WK_Samples_ET.mat, Diary, 60, 8550751457, 8668141438, 117389981
/Volumes/methlab_data/HBN/EEG-ET/NDARET949LMU/NDARET949LMU_Video1_Samples_ET.mat, Diary, 60, 2750692378, 2868085251, 117392873
/Volumes/methlab_data/HBN/EEG-ET/NDARET949LMU/NDARET949LMU_Video3_Samples_ET.mat, Despicable, 60, 4042305159, 4212848556, 170543397
/Volumes/methlab_data/HBN/EEG-ET/NDAREU438HAF/NDAREU438HAF_Video-DM_Samples_ET.mat, Despicable, 60, 2941397668, 3111941307, 170543639
/Volumes/methlab_data/HBN/EEG-ET/NDAREU438HAF/NDAREU438HAF_Video-FF_Samples_ET.mat, Fractals, 60, 2483495824, 2646478124, 162982300
/Volumes/methlab_data/HBN/EEG-ET/NDAREU438HAF/NDAREU438HAF_Video-TP_Samples_ET.mat, Present, 60, 3416002343, 3619065997, 203063654
/Volumes/methlab_data/HBN/EEG-ET/NDAREU551GPC/NDAREU551GPC_Video1_Samples_ET.mat, Diary, 60, 2435136462, 2552531337, 117394875
/Volumes/methlab_data/HBN/EEG-ET/NDAREU551GPC/NDAREU551GPC_Video3_Samples_ET.mat, Despicable, 60, 3644844414, 3815394856, 170550442
/Volumes/methlab_data/HBN/EEG-ET/NDAREU591YYA/NDAREU591YYA_Video1_Samples_ET.mat, Diary, 120, 3120801941, 3238197859, 117395918
/Volumes/methlab_data/HBN/EEG-ET/NDAREU591YYA/NDAREU591YYA_Video2_Samples_ET.mat, Fractals, 120, 3936954922, 4099952704, 162997782
/Volumes/methlab_data/HBN/EEG-ET/NDAREU591YYA/NDAREU591YYA_Video3_Samples_ET.mat, Despicable, 120, 4427563333, 4598110231, 170546898
/Volumes/methlab_data/HBN/EEG-ET/NDAREU591YYA/NDAREU591YYA_Video4_Samples_ET.mat, Present, 120, 4995810211, 5198876741, 203066530
/Volumes/methlab_data/HBN/EEG-ET/NDAREU890CYJ/NDAREU890CYJ_Video-DM_Samples_ET.mat, Despicable, 30, 3134518422, 3305054962, 170536540
/Volumes/methlab_data/HBN/EEG-ET/NDAREU890CYJ/NDAREU890CYJ_Video-TP_Samples_ET.mat, Present, 30, 4628279978, 4831546632, 203266654
/Volumes/methlab_data/HBN/EEG-ET/NDAREU890CYJ/NDAREU890CYJ_Video-WK_Samples_ET.mat, Diary, 30, 3795806719, 3913194685, 117387966
/Volumes/methlab_data/HBN/EEG-ET/NDAREV342ABE/NDAREV342ABE_Video1_Samples_ET.mat, Despicable, 120, 2203641361, 2374188126, 170546765
/Volumes/methlab_data/HBN/EEG-ET/NDAREV342ABE/NDAREV342ABE_Video2_Samples_ET.mat, Diary, 120, 2416449663, 2533846954, 117397291
/Volumes/methlab_data/HBN/EEG-ET/NDAREV342ABE/NDAREV342ABE_Video3_Samples_ET.mat, Fractals, 120, 2570055097, 2733039767, 162984670
/Volumes/methlab_data/HBN/EEG-ET/NDAREV342ABE/NDAREV342ABE_Video4_Samples_ET.mat, Present, 120, 2773997768, 2977064338, 203066570
/Volumes/methlab_data/HBN/EEG-ET/NDAREV372WDG/NDAREV372WDG_Video-DM_Samples_ET.mat, Despicable, 60, 5097077383, 5267621147, 170543764
/Volumes/methlab_data/HBN/EEG-ET/NDAREV372WDG/NDAREV372WDG_Video-FF_Samples_ET.mat, Fractals, 60, 3984630780, 4147618217, 162987437
/Volumes/methlab_data/HBN/EEG-ET/NDAREV372WDG/NDAREV372WDG_Video-TP_Samples_ET.mat, Present, 60, 5698177966, 5901246751, 203068785
/Volumes/methlab_data/HBN/EEG-ET/NDAREV372WDG/NDAREV372WDG_Video-WK_Samples_ET.mat, Diary, 60, 4665802036, 4783195197, 117393161
/Volumes/methlab_data/HBN/EEG-ET/NDAREV527ZRF/NDAREV527ZRF_Video1_Samples_ET.mat, Diary, 120, 3051387412, 3168776250, 117388838
/Volumes/methlab_data/HBN/EEG-ET/NDAREV527ZRF/NDAREV527ZRF_Video2_Samples_ET.mat, Fractals, 120, 6055286970, 6218275092, 162988122
/Volumes/methlab_data/HBN/EEG-ET/NDAREV527ZRF/NDAREV527ZRF_Video3_Samples_ET.mat, Despicable, 120, 6764493056, 6935039837, 170546781
/Volumes/methlab_data/HBN/EEG-ET/NDAREV527ZRF/NDAREV527ZRF_Video4_Samples_ET.mat, Present, 120, 7420609418, 7623685924, 203076506
/Volumes/methlab_data/HBN/EEG-ET/NDAREV601CE7/NDAREV601CE7_Video1_Samples_ET.mat, Diary, 120, 3460224552, 3577620966, 117396414
/Volumes/methlab_data/HBN/EEG-ET/NDAREV601CE7/NDAREV601CE7_Video2_Samples_ET.mat, Fractals, 120, 4939743066, 5102740993, 162997927
/Volumes/methlab_data/HBN/EEG-ET/NDAREV601CE7/NDAREV601CE7_Video3_Samples_ET.mat, Despicable, 120, 5496868979, 5667416880, 170547901
/Volumes/methlab_data/HBN/EEG-ET/NDAREV601CE7/NDAREV601CE7_Video4_Samples_ET.mat, Present, 120, 6221754603, 6424821440, 203066837
/Volumes/methlab_data/HBN/EEG-ET/NDAREV617HAP/NDAREV617HAP_Video1_Samples_ET.mat, Diary, 60, 5076003080, 5193394278, 117391198
/Volumes/methlab_data/HBN/EEG-ET/NDAREV617HAP/NDAREV617HAP_Video3_Samples_ET.mat, Despicable, 60, 4641117866, 4811667780, 170549914
/Volumes/methlab_data/HBN/EEG-ET/NDAREV617HAP/NDAREV617HAP_Video4_Samples_ET.mat, Present, 60, 5502625390, 5705696338, 203070948
/Volumes/methlab_data/HBN/EEG-ET/NDAREV848HWX/NDAREV848HWX_Video-DM_Samples_ET.mat, Despicable, 120, 5569163170, 5739711438, 170548268
/Volumes/methlab_data/HBN/EEG-ET/NDAREV848HWX/NDAREV848HWX_Video-FF_Samples_ET.mat, Fractals, 120, 5136348911, 5299335873, 162986962
/Volumes/methlab_data/HBN/EEG-ET/NDAREV848HWX/NDAREV848HWX_Video-TP_Samples_ET.mat, Present, 120, 6239851303, 6442916118, 203064815
/Volumes/methlab_data/HBN/EEG-ET/NDAREV848HWX/NDAREV848HWX_Video-WK_Samples_ET.mat, Diary, 120, 4293672719, 4411070152, 117397433
/Volumes/methlab_data/HBN/EEG-ET/NDAREV970HAN/NDAREV970HAN_Video1_Samples_ET.mat, Diary, 60, 2156477071, 2273870965, 117393894
/Volumes/methlab_data/HBN/EEG-ET/NDAREV970HAN/NDAREV970HAN_Video3_Samples_ET.mat, Despicable, 60, 3295707284, 3466248706, 170541422
/Volumes/methlab_data/HBN/EEG-ET/NDAREW074ZM2/NDAREW074ZM2_Video-DM_Samples_ET.mat, Despicable, 60, 4390235676, 4560780271, 170544595
/Volumes/methlab_data/HBN/EEG-ET/NDAREW074ZM2/NDAREW074ZM2_Video-FF_Samples_ET.mat, Fractals, 60, 3953423870, 4116416256, 162992386
/Volumes/methlab_data/HBN/EEG-ET/NDAREW074ZM2/NDAREW074ZM2_Video-TP_Samples_ET.mat, Present, 60, 4873701487, 5076772097, 203070610
/Volumes/methlab_data/HBN/EEG-ET/NDAREW074ZM2/NDAREW074ZM2_Video-WK_Samples_ET.mat, Diary, 60, 3320715517, 3438111532, 117396015
/Volumes/methlab_data/HBN/EEG-ET/NDAREW201WD9/NDAREW201WD9_Video1_Samples_ET.mat, Diary, 60, 18800766254, 18918157000, 117390746
/Volumes/methlab_data/HBN/EEG-ET/NDAREW201WD9/NDAREW201WD9_Video3_Samples_ET.mat, Despicable, 60, 18365575090, 18536124421, 170549331
/Volumes/methlab_data/HBN/EEG-ET/NDAREW201WD9/NDAREW201WD9_Video4_Samples_ET.mat, Present, 60, 19285688278, 19488756583, 203068305
/Volumes/methlab_data/HBN/EEG-ET/NDAREW430AYU/NDAREW430AYU_Video-DM_Samples_ET.mat, Despicable, 60, 1615212447, 1785751222, 170538775
/Volumes/methlab_data/HBN/EEG-ET/NDAREW430AYU/NDAREW430AYU_Video-TP_Samples_ET.mat, Present, 60, 2256556689, 2459828724, 203272035
/Volumes/methlab_data/HBN/EEG-ET/NDAREW430AYU/NDAREW430AYU_Video-WK_Samples_ET.mat, Diary, 60, 2093398126, 2210790292, 117392166
/Volumes/methlab_data/HBN/EEG-ET/NDAREW531JV9/NDAREW531JV9_Video-DM_Samples_ET.mat, Despicable, 60, 5070160492, 5240699132, 170538640
/Volumes/methlab_data/HBN/EEG-ET/NDAREW531JV9/NDAREW531JV9_Video-TP_Samples_ET.mat, Present, 60, 6147082163, 6350359969, 203277806
/Volumes/methlab_data/HBN/EEG-ET/NDAREW531JV9/NDAREW531JV9_Video-WK_Samples_ET.mat, Diary, 60, 4421853973, 4539245029, 117391056
/Volumes/methlab_data/HBN/EEG-ET/NDAREW557WZM/NDAREW557WZM_Video-DM_Samples_ET.mat, Despicable, 30, 3962042905, 4132579540, 170536635
/Volumes/methlab_data/HBN/EEG-ET/NDAREW557WZM/NDAREW557WZM_Video-TP_Samples_ET.mat, Present, 30, 4803101773, 5006373570, 203271797
/Volumes/methlab_data/HBN/EEG-ET/NDAREW557WZM/NDAREW557WZM_Video-WK_Samples_ET.mat, Diary, 30, 4387407748, 4504793851, 117386103
/Volumes/methlab_data/HBN/EEG-ET/NDAREW594DC5/NDAREW594DC5_Video-DM_Samples_ET.mat, Despicable, 30, 3419885096, 3590420564, 170535468
/Volumes/methlab_data/HBN/EEG-ET/NDAREW594DC5/NDAREW594DC5_Video-TP_Samples_ET.mat, Present, 30, 4399114713, 4602380289, 203265576
/Volumes/methlab_data/HBN/EEG-ET/NDAREW594DC5/NDAREW594DC5_Video-WK_Samples_ET.mat, Diary, 30, 3923067527, 4040457406, 117389879
/Volumes/methlab_data/HBN/EEG-ET/NDAREW671HZW/NDAREW671HZW_Video1_Samples_ET.mat, Diary, 60, 9311116790, 9418432721, 107315931
/Volumes/methlab_data/HBN/EEG-ET/NDAREW671HZW/NDAREW671HZW_Video2_Samples_ET.mat, Fractals, 60, 7914794209, 8077783512, 162989303
/Volumes/methlab_data/HBN/EEG-ET/NDAREW671HZW/NDAREW671HZW_Video3_Samples_ET.mat, Despicable, 60, 8707432812, 8877970454, 170537642
/Volumes/methlab_data/HBN/EEG-ET/NDAREW671HZW/NDAREW671HZW_Video4_Samples_ET.mat, Present, 60, 9836949671, 10040025472, 203075801
/Volumes/methlab_data/HBN/EEG-ET/NDAREW937RMY/NDAREW937RMY_Video-DM_Samples_ET.mat, Despicable, 120, 3207575187, 3378120885, 170545698
/Volumes/methlab_data/HBN/EEG-ET/NDAREW937RMY/NDAREW937RMY_Video-FF_Samples_ET.mat, Fractals, 120, 2692887806, 2855884051, 162996245
/Volumes/methlab_data/HBN/EEG-ET/NDAREW937RMY/NDAREW937RMY_Video-TP_Samples_ET.mat, Present, 120, 3849360219, 4052426516, 203066297
/Volumes/methlab_data/HBN/EEG-ET/NDAREW937RMY/NDAREW937RMY_Video-WK_Samples_ET.mat, Diary, 120, 3027854185, 3145252153, 117397968
/Volumes/methlab_data/HBN/EEG-ET/NDAREW976FNL/NDAREW976FNL_Video1_Samples_ET.mat, Diary, 120, 4641987258, 4759384657, 117397399
/Volumes/methlab_data/HBN/EEG-ET/NDAREW976FNL/NDAREW976FNL_Video2_Samples_ET.mat, Fractals, 120, 5821900474, 5984887068, 162986594
/Volumes/methlab_data/HBN/EEG-ET/NDAREX065KJU/NDAREX065KJU_Video1_Samples_ET.mat, Diary, 60, 76061434263, 76178828263, 117394000
/Volumes/methlab_data/HBN/EEG-ET/NDAREX065KJU/NDAREX065KJU_Video2_Samples_ET.mat, Fractals, 60, 76824652861, 76987630094, 162977233
/Volumes/methlab_data/HBN/EEG-ET/NDAREX065KJU/NDAREX065KJU_Video3_Samples_ET.mat, Despicable, 60, 77281734002, 77452275617, 170541615
/Volumes/methlab_data/HBN/EEG-ET/NDAREX065KJU/NDAREX065KJU_Video4_Samples_ET.mat, Present, 60, 77818230315, 78021284892, 203054577
/Volumes/methlab_data/HBN/EEG-ET/NDAREX091KUR/NDAREX091KUR_Video1_Samples_ET.mat, Diary, 60, 2639582285, 2756978431, 117396146
/Volumes/methlab_data/HBN/EEG-ET/NDAREX091KUR/NDAREX091KUR_Video3_Samples_ET.mat, Despicable, 60, 3332352781, 3502905511, 170552730
/Volumes/methlab_data/HBN/EEG-ET/NDAREX336AC1/NDAREX336AC1_Video1_Samples_ET.mat, Diary, 120, 3453840162, 3571236854, 117396692
/Volumes/methlab_data/HBN/EEG-ET/NDAREX336AC1/NDAREX336AC1_Video2_Samples_ET.mat, Despicable, 120, 4387994329, 4558541114, 170546785
/Volumes/methlab_data/HBN/EEG-ET/NDAREX336AC1/NDAREX336AC1_Video3_Samples_ET.mat, Fractals, 120, 4937090381, 5100077345, 162986964
/Volumes/methlab_data/HBN/EEG-ET/NDAREX336AC1/NDAREX336AC1_Video4_Samples_ET.mat, Present, 120, 5694782672, 5897846475, 203063803
/Volumes/methlab_data/HBN/EEG-ET/NDAREX589EXG/NDAREX589EXG_Video1_Samples_ET.mat, Diary, 60, 3406584038, 3523978991, 117394953
/Volumes/methlab_data/HBN/EEG-ET/NDAREX589EXG/NDAREX589EXG_Video2_Samples_ET.mat, Fractals, 60, 4059399102, 4222394272, 162995170
/Volumes/methlab_data/HBN/EEG-ET/NDAREX589EXG/NDAREX589EXG_Video3_Samples_ET.mat, Despicable, 60, 4567533996, 4738075520, 170541524
/Volumes/methlab_data/HBN/EEG-ET/NDAREX589EXG/NDAREX589EXG_Video4_Samples_ET.mat, Present, 60, 5083064103, 5286135565, 203071462
/Volumes/methlab_data/HBN/EEG-ET/NDAREY512KVX/NDAREY512KVX_Video1_Samples_ET.mat, Fractals, 120, 5450071238, 5613067732, 162996494
/Volumes/methlab_data/HBN/EEG-ET/NDAREY512KVX/NDAREY512KVX_Video2_Samples_ET.mat, Despicable, 120, 6377474960, 6548021635, 170546675
/Volumes/methlab_data/HBN/EEG-ET/NDAREY512KVX/NDAREY512KVX_Video3_Samples_ET.mat, Diary, 120, 6610963717, 6728361175, 117397458
/Volumes/methlab_data/HBN/EEG-ET/NDAREY512KVX/NDAREY512KVX_Video4_Samples_ET.mat, Present, 120, 6774302635, 6977369360, 203066725
/Volumes/methlab_data/HBN/EEG-ET/NDAREY741MG9/NDAREY741MG9_Video1_Samples_ET.mat, Diary, 60, 2908388854, 3025782036, 117393182
/Volumes/methlab_data/HBN/EEG-ET/NDAREY741MG9/NDAREY741MG9_Video3_Samples_ET.mat, Despicable, 60, 2450893277, 2621438001, 170544724
/Volumes/methlab_data/HBN/EEG-ET/NDAREY778CR9/NDAREY778CR9_Video1_Samples_ET.mat, Diary, 60, 3440976299, 3558366389, 117390090
/Volumes/methlab_data/HBN/EEG-ET/NDAREY778CR9/NDAREY778CR9_Video3_Samples_ET.mat, Despicable, 60, 2717813862, 2888354405, 170540543
/Volumes/methlab_data/HBN/EEG-ET/NDAREY897LB1/NDAREY897LB1_Video1_Samples_ET.mat, Diary, 60, 18178999964, 18296386202, 117386238
/Volumes/methlab_data/HBN/EEG-ET/NDAREY897LB1/NDAREY897LB1_Video2_Samples_ET.mat, Fractals, 60, 19229684315, 19392671345, 162987030
/Volumes/methlab_data/HBN/EEG-ET/NDAREY897LB1/NDAREY897LB1_Video3_Samples_ET.mat, Despicable, 60, 18759021213, 18929558578, 170537365
/Volumes/methlab_data/HBN/EEG-ET/NDAREY897LB1/NDAREY897LB1_Video4_Samples_ET.mat, Present, 60, 212181508, 415249826, 203068318
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ060XH6/NDAREZ060XH6_Video-DM_Samples_ET.mat, Despicable, 60, 4118361419, 4288913096, 170551677
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ060XH6/NDAREZ060XH6_Video-FF_Samples_ET.mat, Fractals, 60, 4585943127, 4748937414, 162994287
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ060XH6/NDAREZ060XH6_Video-TP_Samples_ET.mat, Present, 60, 5177872783, 5380934433, 203061650
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ060XH6/NDAREZ060XH6_Video-WK_Samples_ET.mat, Diary, 60, 3577588945, 3694985987, 117397042
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ098ZPE/NDAREZ098ZPE_Video1_Samples_ET.mat, Diary, 60, 1947632994, 2065028951, 117395957
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ098ZPE/NDAREZ098ZPE_Video3_Samples_ET.mat, Despicable, 60, 3202800533, 3373342974, 170542441
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ416XDW/NDAREZ416XDW_Video-DM_Samples_ET.mat, Despicable, 120, 6450260821, 6620802175, 170541354
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ416XDW/NDAREZ416XDW_Video-FF_Samples_ET.mat, Fractals, 120, 5297507057, 5460493609, 162986552
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ416XDW/NDAREZ416XDW_Video-TP_Samples_ET.mat, Present, 120, 7100647138, 7303713040, 203065902
/Volumes/methlab_data/HBN/EEG-ET/NDAREZ416XDW/NDAREZ416XDW_Video-WK_Samples_ET.mat, Diary, 120, 6021922172, 6139319832, 117397660
/Volumes/methlab_data/HBN/EEG-ET/NDARFA089ZZG/NDARFA089ZZG_Video-DM_Samples_ET.mat, Despicable, 120, 5362309868, 5532856836, 170546968
/Volumes/methlab_data/HBN/EEG-ET/NDARFA089ZZG/NDARFA089ZZG_Video-FF_Samples_ET.mat, Fractals, 120, 4571794864, 4734782404, 162987540
/Volumes/methlab_data/HBN/EEG-ET/NDARFA089ZZG/NDARFA089ZZG_Video-TP_Samples_ET.mat, Present, 120, 6497158772, 6700222925, 203064153
