Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
582,00:00:19.419,18.376181204569054,5.60880062305296,23.857593457943924,25.66214953271028
583,00:00:19.453,18.297858255451715,5.594742990654206,23.687422118380063,25.611409657320873
584,00:00:19.486,18.26316199376947,5.5812305295950155,23.663629283489097,25.544626168224298
585,00:00:19.520,25.649532710280372,8.324376947040498,33.7488707165109,34.87535046728972
586,00:00:19.553,0.24165368639667703,0.27414330218068533,0.062071651090342676,0.3887461059190031
587,00:00:19.586,17.891822429906544,5.388473520249221,23.13317757009346,25.153816199376948
588,00:00:19.620,18.099091381100724,5.599104361370716,23.207320872274142,25.49084890965732
589,00:00:19.653,17.834203011422638,5.460552959501558,22.99388629283489,25.048169781931463
590,00:00:19.686,25.27672637590862,7.880373831775701,33.31308411214953,34.636721183800624
591,00:00:19.720,0.1392133956386293,0.11818535825545172,0.040225856697819314,0.25922897196261685
592,00:00:19.753,17.510656801661472,5.299143302180686,22.57102803738318,24.66179906542056
593,00:00:19.786,17.482995846313603,5.163668224299065,22.386253894080998,24.89906542056075
594,00:00:19.820,16.9781282450675,4.743769470404985,22.029595015576323,24.161020249221185
595,00:00:19.853,24.758229491173413,7.577453271028038,32.91390186915888,33.78333333333333
596,00:00:19.887,0.04914330218068536,0.041433021806853584,0.014369158878504673,0.09162772585669782
597,00:00:19.920,16.733333333333334,4.790848909657321,21.71242211838006,23.696728971962617
598,00:00:19.953,16.32843977154725,4.733995327102804,21.243341121495327,23.007982866043612
599,00:00:19.987,16.33143821391485,4.38582554517134,21.463356697819314,23.145132398753894
600,00:00:20.020,24.392666147455866,7.130880062305296,32.62745327102804,33.41966510903427
601,00:00:20.053,2.4819055036344757,1.7985202492211838,1.4188084112149533,4.22838785046729
602,00:00:20.087,15.953491692627209,4.492601246105919,20.90989096573209,22.457982866043615
603,00:00:20.120,15.792627206645898,4.44322429906542,20.73282710280374,22.201830218068537
604,00:00:20.153,15.810033748701974,4.575194704049844,20.58006230529595,22.274844236760124
605,00:00:20.187,23.67863447559709,6.713746105919003,32.079828660436135,32.24232866043614
606,00:00:20.220,0.0,0.0,0.0,0.0
607,00:00:20.254,14.94353582554517,4.059890965732087,19.87032710280374,20.900389408099688
608,00:00:20.287,15.87228712357217,4.648676012461059,20.88138629283489,22.08679906542056
609,00:00:20.320,15.343354101765316,5.423714953271028,20.071417445482865,20.534929906542057
610,00:00:20.354,21.58108774662513,8.49797507788162,28.754244548286604,27.491043613707166
611,00:00:20.387,0.028530633437175493,0.014758566978193147,0.008566978193146417,0.06226635514018691
612,00:00:20.420,8.333242471443405,4.267095015576324,8.38376168224299,12.348870716510904
613,00:00:20.454,5.875038940809969,4.7713006230529595,2.4606697819314642,10.393146417445482
614,00:00:20.487,1.2463006230529594,0.7922897196261682,0.777297507788162,2.169314641744548
615,00:00:20.521,1.834215991692627,1.102842679127726,1.0323208722741433,3.3674844236760126
616,00:00:20.554,0.04970145379023883,0.04524922118380062,0.007749221183800623,0.09610591900311527
617,00:00:20.587,1.0020898234683282,0.6274143302180686,0.566316199376947,1.8125389408099688
618,00:00:20.621,0.7294911734164072,0.5421728971962617,0.3640576323987539,1.2822429906542057
619,00:00:20.654,0.41440809968847353,0.2133177570093458,0.28383956386292836,0.7460669781931464
620,00:00:20.687,0.45816458982346836,0.3456386292834891,0.2431853582554517,0.7856697819314642
621,00:00:20.721,0.8727803738317755,0.5948208722741433,0.4450155763239875,1.5785046728971963
622,00:00:20.754,0.19559968847352024,0.17609034267912774,0.09158878504672897,0.31911993769470404
623,00:00:20.787,0.10428348909657321,0.1050233644859813,0.03321651090342679,0.17461059190031153
